local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Diseases of the tongue,Abnormal tongue morphology,condition,HPO Code,condition_description,0030809,Abnormal tongue morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of the tongue,tongue disorder,condition,MONDO Code,condition_description,0001165,tongue disorder,http://purl.obolibrary.org/obo/mondo.owl,
Senile cataract,Age-related cataract,condition,HPO Code,condition_description,0011141,Age-related cataract,http://purl.obolibrary.org/obo/hp.owl,
Senile cataract,senile cataract,condition,MONDO Code,condition_description,0004847,senile cataract,http://purl.obolibrary.org/obo/mondo.owl,
Myoclonus,Myoclonus,condition,HPO Code,condition_description,0001336,Myoclonus,http://purl.obolibrary.org/obo/hp.owl,
Myoclonus,primary myoclonus,condition,MONDO Code,condition_description,0017651,primary myoclonus,http://purl.obolibrary.org/obo/mondo.owl,
Heart valve replaced,heart repair,condition,MAXO Code,condition_description,0025002,heart repair,http://purl.obolibrary.org/obo/maxo.owl,
Psoriatic arthropathy,psoriatic arthritis,condition,MONDO Code,condition_description,0011849,psoriatic arthritis,http://purl.obolibrary.org/obo/mondo.owl,
Retinal detachments and defects,Abnormal retinal morphology,condition,HPO Code,condition_description,0000479,Abnormal retinal morphology,http://purl.obolibrary.org/obo/hp.owl,
Retinal detachments and defects,retinal disorder,condition,MONDO Code,condition_description,0005283,retinal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Central/nonobstroctive sleep apnea,Central sleep apnea,condition,HPO Code,condition_description,0010536,Central sleep apnea,http://purl.obolibrary.org/obo/hp.owl,
Central/nonobstroctive sleep apnea,central sleep apnea syndrome,condition,MONDO Code,condition_description,0004731,central sleep apnea syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Paroxysmal ventricular tachycardia,Paroxysmal ventricular tachycardia,condition,HPO Code,condition_description,0004751,Paroxysmal ventricular tachycardia,http://purl.obolibrary.org/obo/hp.owl,
Paroxysmal ventricular tachycardia,ventricular tachycardia,condition,MONDO Code,condition_description,0005477,ventricular tachycardia,http://purl.obolibrary.org/obo/mondo.owl,
Peripheral vascular disease,Abnormal peripheral nervous system morphology,condition,HPO Code,condition_description,0000759,Abnormal peripheral nervous system morphology,http://purl.obolibrary.org/obo/hp.owl,
Peripheral vascular disease,peripheral vascular disease,condition,MONDO Code,condition_description,0005294,peripheral vascular disease,http://purl.obolibrary.org/obo/mondo.owl,
Polyphagia,Polyphagia,condition,HPO Code,condition_description,0002591,Polyphagia,http://purl.obolibrary.org/obo/hp.owl,
ABC-DS,ABC-DS,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
BRI-DSR,BRI-DSR,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
DSC,DSC,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
DS-Sleep,DS-Sleep,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
HTP,HTP,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
X01-deSmith,X01-deSmith,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
X01-Hakonarson,X01-Hakonarson,study,,IncludeProgram,INCLUDE,INCLUDE,https://includedcc.org/fhir/code-systems/programs,
Control-only,Control Only,family,family_type,Family Type,Control-only,Control Only,https://includedcc.org/fhir/code-systems/family_types
Duo,Duo,family,family_type,Family Type,Duo,Duo,https://includedcc.org/fhir/code-systems/family_types
Other,Other,family,family_type,Family Type,Other,Other,https://includedcc.org/fhir/code-systems/family_types
Proband-only,Proband-only,family,family_type,Family Type,Proband-only,Proband-only,https://includedcc.org/fhir/code-systems/family_types
Trio,Trio,family,family_type,Family Type,Trio,Trio,https://includedcc.org/fhir/code-systems/family_types
Trio+,Trio+,family,family_type,Family Type,Trio+,Trio+,https://includedcc.org/fhir/code-systems/family_types
B Cells,B Cells,Specimen,Sample Type,Sample Type,B-Cells,B Cells,https://includedcc.org/fhir/code-systems/sample_types
Buffy coat,Buffy Coat,Specimen,Sample Type,Sample Type,Buffy-Coat,Buffy Coat,https://includedcc.org/fhir/code-systems/sample_types
CD4+ Tconv Cells,CD4+ Tconv Cells,Specimen,Sample Type,Sample Type,CD4+-Tconv-Cells,CD4+ Tconv Cells,https://includedcc.org/fhir/code-systems/sample_types
CD8+ T Cells,CD8+ T Cells,Specimen,Sample Type,Sample Type,CD8+T-Cells,CD8+ T Cells,https://includedcc.org/fhir/code-systems/sample_types
DNA,DNA,Specimen,Sample Type,Sample Type,DNA,DNA,https://includedcc.org/fhir/code-systems/sample_types
Granulocytes,Granulocytes,Specimen,Sample Type,Sample Type,Granulocytes,Granulocytes,https://includedcc.org/fhir/code-systems/sample_types
Monocytes,Monocytes,Specimen,Sample Type,Sample Type,Monocytes,Monocytes,https://includedcc.org/fhir/code-systems/sample_types
NK Cells,NK Cells,Specimen,Sample Type,Sample Type,NK-Cells,NK Cells,https://includedcc.org/fhir/code-systems/sample_types
PBMC,PBMCs,Specimen,Sample Type,Sample Type,PBMCs,PBMCs,https://includedcc.org/fhir/code-systems/sample_types
PBMCs,PBMCs,Specimen,Sample Type,Sample Type,PBMCs,PBMCs,https://includedcc.org/fhir/code-systems/sample_types
Plasma,Plasma,Specimen,Sample Type,Sample Type,Plasma,Plasma,https://includedcc.org/fhir/code-systems/sample_types
RNA,RNA,Specimen,Sample Type,Sample Type,RNA,RNA,https://includedcc.org/fhir/code-systems/sample_types
Red Blood Cells,Red Blood Cells,Specimen,Sample Type,Sample Type,Red-Blood-Cells,Red Blood Cells,https://includedcc.org/fhir/code-systems/sample_types
Saliva,Saliva,Specimen,Sample Type,Sample Type,Saliva,Saliva,https://includedcc.org/fhir/code-systems/sample_types
Tregs,Regulatory T Cells,Specimen,Sample Type,Sample Type,Tregs,Regulatory T Cells,https://includedcc.org/fhir/code-systems/sample_types
WBCs,White Blood Cells,Specimen,Sample Type,Sample Type,WBCs,White Blood Cells,https://includedcc.org/fhir/code-systems/sample_types
Peripheral Whole Blood,Peripheral Whole Blood,Specimen,Sample Type,Sample Type,Peripheral-Whole-Blood,Peripheral Whole Blood,https://includedcc.org/fhir/code-systems/sample_types
Whole blood,Peripheral Whole Blood,Specimen,Sample Type,Sample Type,Peripheral-Whole-Blood,White Blood Cells,https://includedcc.org/fhir/code-systems/sample_types
